Ano	Gleba	broca	grupo_infestacao	amb_prod	variedade	vinhaca	solo	tch	fazenda	data_plantio	data_avaliacao	chuva	tmed	ur	etp	rad
2014	3470	2.91	MUITOALTO	D	SP87-365	0	LVE.6	49.44	BARREIRO	05/10/2013	26/07/2014	792.8	23.50672881	69.99271186	1113.02	5323.09
2014	3191	2.64	MUITOALTO	B	RB925345	0	LVE.2	124.33	BARREIRO	24/09/2013	05/05/2014	874.8	24.67169643	69.7984375	965.37	4448.5
2014	3149	2.55	ALTO	A	RB966928	165.754	LVU.1	94.89	BARREIRO	08/08/2013	25/08/2014	955.2	22.89258486	67.7094517	1416.79	6728.35
2014	3372	2.5	ALTO	E	CTC2	1582.09	LVE.11	74.4	BARREIRO	04/06/2013	24/06/2014	968.7	22.79879534	68.48683938	1418.32	6727.03
2014	3414	2.42	ALTO	C	RB855453	405.3	LR.2A	74.97	BARREIRO	12/07/2013	07/07/2014	941.7	22.98596953	67.82695291	1358.88	6411.03
2014	3373	2.4	ALTO	D	CTC9	1517.6	LVE.8	72.29	BARREIRO	05/06/2013	24/06/2014	968.7	22.81223377	68.44646753	1416.42	6714.78
2014	3394	2.4	ALTO	A	RB966928	305.9	LR.1	119.34	BARREIRO	15/07/2013	28/07/2014	980.6	22.76992084	68.04992084	1395.73	6617.16
2014	3315	2.28	ALTO	D	CTC9	0	LVA.8	75.01	BARREIRO	27/05/2013	07/07/2014	1096.4	22.64185504	68.70513514	1459.41	6952.36
2014	3316	2.13	ALTO	D	RB855156	0	LVE.5	61.79	BARREIRO	18/07/2013	02/07/2014	941.7	23.06487143	67.98748571	1332.41	6265.1
2014	3052	2.01	ALTO	B	SP86-42	557.2	LR.2	85.72	BARREIRO	22/09/2013	03/11/2014	1068.8	23.31112745	67.59558824	1551.63	7338.85
2014	3033	1.9	ALTO	B	CTC4	0	LVU.2	102.64	BARREIRO	06/05/2013	16/09/2014	1161.2	22.28995992	67.72118236	1733.44	8344.7
2014	3596	1.89	ALTO	D	SP83-2847	0	LVE.5	41.73	BARREIRO	02/10/2013	25/07/2014	857.9	23.51804714	70.07734007	1118	5340.6
2014	3369	1.88	ALTO	B	IACSP93-3046	0	LR.2	117.85	BARREIRO	08/03/2013	25/06/2014	1318.5	22.65342105	69.54282105	1676.57	8020.24
2014	3647	1.87	ALTO	D	SP81-3250	0	LVA.9	58.67	BARREIRO	03/10/2013	27/07/2014	820.7	23.47038591	70.12328859	1119.27	5351.33
2014	3136	1.85	ALTO	A	SP89-1115	0	TRE.1	68.61	BARREIRO	26/08/2013	16/07/2014	933.4	23.42136923	68.82178462	1244.34	5857.85
2014	3240	1.79	ALTO	B	RB966928	0	LR.2	112.25	BARREIRO	05/03/2013	05/05/2014	1314.4	22.96371194	69.19543326	1575.32	7433.3
2014	3079	1.75	ALTO	A	SP89-1115	0	TRE.4	59.13	BARREIRO	23/04/2013	04/04/2014	1057.6	22.8695389	67.81115274	1315.21	6145.14
2014	3178	1.67	ALTO	E	RB966928	0	AQ.2	89.82	BARREIRO	31/05/2013	10/05/2014	986.2	23.11611594	68.07475362	1326.38	6205.13
2014	3239	1.67	ALTO	A	CTC4	0	LVU.1	69.63	BARREIRO	10/04/2013	11/04/2014	1088.8	22.86247956	68.08337875	1380.36	6481.54
2014	4030	1.54	ALTO	B	RB867515	0	LVE.2	41.35	BARREIRO	17/10/2013	26/07/2014	788	23.57330389	70.34056537	1061.43	5096.17
2014	3367	1.53	ALTO	E	CTC9	0	LVE.11	52.14	BARREIRO	27/05/2013	24/06/2014	1096.4	22.71906091	68.83540609	1431.03	6789.34
2014	3616	1.51	ALTO	D	SP83-2847	0	LVE.5	41.77	BARREIRO	02/10/2013	25/07/2014	857.9	23.51804714	70.07734007	1118	5340.6
2014	3165	1.45	Medio	D	RB966928	0	LVE.6	89.83	BARREIRO	31/05/2013	10/05/2014	986.2	23.11611594	68.07475362	1326.38	6205.13
2014	3564	1.43	Medio	D	RB966928	0	LVE.6	73.63	BARREIRO	04/04/2013	26/07/2014	1192.6	22.3517119	68.97949896	1650.7	7964.11
2014	3047	1.39	Medio	A	CTC7	984	LVU.1	104.18	BARREIRO	13/05/2013	16/09/2014	1161.2	22.33870935	67.79420732	1713.47	8230.08
2014	3585	1.29	Medio	B	SP81-3250	0	LVE.2	54.4	BARREIRO	05/10/2013	25/07/2014	792.7	23.54280612	69.93761905	1111.78	5315.38
2014	3010	1.2	Medio	A	CTC2	0	LR.1	61.46	BARREIRO	08/09/2013	18/07/2014	931.9	23.57090764	69.28082803	1201.97	5671.38
2014	3533	1.14	Medio	D	RB966928	0	LVE.6	79.14	BARREIRO	04/04/2013	26/07/2014	1192.6	22.3517119	68.97949896	1650.7	7964.11
2014	3341	1.08	Medio	A	CTC4	0	LVE.1	71.59	BARREIRO	01/12/2013	03/11/2014	690.5	23.2862426	67.58846154	1249.81	6018.41
2014	3655	1.03	Medio	D	RB867515	0	LVE.6	36.63	BARREIRO	05/10/2013	26/07/2014	792.8	23.50672881	69.99271186	1113.02	5323.09
2014	3340	0.96	Medio	A	CTC4	0	LR.1	54.9	BARREIRO	01/12/2013	11/06/2014	504.1	24.31313472	70.97398964	757.68	3630.29
2014	3574	0.9	Medio	D	RB966928	0	LVE.6	73.64	BARREIRO	04/04/2013	26/07/2014	1192.6	22.3517119	68.97949896	1650.7	7964.11
2014	3426	0.87	Medio	A	CTC20	41.3	LR.1	67.83	BARREIRO	15/07/2013	02/11/2014	1095.2	22.82487395	66.34191176	1782.36	8410.4
2014	3032	0.81	Medio	B	CTC7	598	LVU.2	102.63	BARREIRO	17/05/2013	16/09/2014	1161.2	22.33906762	67.81834016	1702.16	8176.16
2014	3164	0.76	Medio	D	RB966928	0	LVA.9	56.93	BARREIRO	31/05/2013	08/05/2014	986.2	23.1245481	68.06408163	1320.54	6173.72
2014	3753	0.76	Medio	D	RB966928	0	LVE.6	74.65	BARREIRO	04/04/2013	26/07/2014	1192.6	22.3517119	68.97949896	1650.7	7964.11
2014	3272	0.75	Medio	A	SP80-3280	632	LR.1	74.69	BARREIRO	14/04/2013	19/10/2014	1196.9	22.36360108	67.27184116	1948.82	9363.06
2014	3338	0.69	Medio	A	RB855453	0	LR.1	98.21	BARREIRO	02/05/2013	03/06/2014	1096.4	22.72234925	68.64	1451.07	6872.41
2014	3017	0.67	Medio	A	RB965902	0	LVU.1	113.31	BARREIRO	29/04/2013	02/04/2014	1057.6	22.89634218	67.83740413	1288.23	6004.95
2014	3355	0.64	Medio	A	SP80-3280	0	LR.1	106.94	BARREIRO	22/07/2013	05/06/2014	937.3	23.30782132	67.79420063	1261.78	5881.46
2014	3637	0.63	Medio	D	SP87-365	0	LVE.6	45.8	BARREIRO	05/10/2013	26/07/2014	792.8	23.50672881	69.99271186	1113.02	5323.09
2014	3256	0.45	Baixo	D	RB966928	0	LVE.8	50.32	BARREIRO	02/12/2013	17/10/2014	604.6	23.16996875	67.742625	1164.84	5647.7
2014	3031	0.44	Baixo	A	RB855156	0	LR.1	99.58	BARREIRO	29/04/2013	03/04/2014	1057.6	22.90329412	67.84744118	1292.5	6026.01
2014	2478	0.43	Baixo	B	RB855453	2080	LR.2	128.09	BARREIRO	19/07/2013	16/08/2014	980.6	22.68139594	67.75700508	1440.82	6852.4
2014	3077	0.41	Baixo	E	CTC4	176	CB.29	86.28	BARREIRO	30/10/2013	30/10/2014	865.1	23.31807377	67.8642623	1370.25	6551.27
2014	3343	0.36	Baixo	A	CTC22	327.015	LR.1	53.53	BARREIRO	22/10/2013	24/10/2014	883.1	23.36470109	67.7761413	1386.7	6608.28
2014	3837	0.21	Baixo	A	CTC4	0	TRE.4	90.21	BARREIRO	05/07/2013	17/07/2014	959.7	22.81518519	67.8939418	1398.84	6638.48
2014	1303	7.14	MUITOALTO	A	CTC11	1504.633	LR.1	142.49	BARRINHA	30/03/2013	19/09/2014	1104.8	22.39862709	68.48597403	1877.23	9148.87
2014	1124	5.9	MUITOALTO	B	SP91-1049	928	LR.2	120.35	BARRINHA	28/03/2013	26/04/2014	1035.9	23.07824051	69.3781519	1483.1	7065.53
2014	1144	5.19	MUITOALTO	A	SP89-1115	560	TRE.7	78.67	BARRINHA	28/03/2013	26/04/2014	1035.9	23.07824051	69.3781519	1483.1	7065.53
2014	1018	4.66	MUITOALTO	A	CTC20	3238	LR.1	86.96	BARRINHA	25/09/2013	30/06/2014	797.7	23.94322581	70.26964158	1100.32	5187.26
2014	1300	3.88	MUITOALTO	A	SP80-3280	201.6	LR.1	98.05	BARRINHA	04/07/2013	20/07/2014	875.8	22.8741623	68.30442408	1420.45	6789.53
2014	1252	3.86	MUITOALTO	A	SP91-1049	722.4	LR.1	139.54	BARRINHA	30/03/2013	30/03/2014	994.9	22.97564208	69.03289617	1386.65	6592.98
2014	1156	3.81	MUITOALTO	A	RB925345	0	TRE.4	110.28	BARRINHA	08/04/2013	07/04/2014	978.1	22.99416438	68.84676712	1388.52	6601.31
2014	1393	3.28	MUITOALTO	A	SP80-1816	0	TRE.4	150.56	BARRINHA	09/05/2013	18/05/2014	985.9	23.05697333	68.93194667	1410.26	6688.36
2014	1157	3.16	MUITOALTO	A	SP80-3280	0	TRE.4	78.87	BARRINHA	24/06/2013	21/05/2014	863.7	23.39057229	68.14403614	1312.76	6163.54
2014	1224	2.89	MUITOALTO	A	CTC5	1179	LR.1	68.87	BARRINHA	05/10/2013	08/11/2014	918.7	23.48015	67.54175	1539.87	7288.57
2014	1391	2.74	MUITOALTO	A	RB855453	1394	LR.1	104.5	BARRINHA	01/05/2013	28/07/2014	1025.4	22.4675	69.31222467	1586.85	7692.65
2014	1340	2.72	MUITOALTO	A	SP80-1816	0	LR.1	102.18	BARRINHA	22/04/2013	06/05/2014	985.9	23.023	68.89628947	1430.77	6808.15
2014	1155	2.6	ALTO	A	RB925345	0	TRE.4	135.94	BARRINHA	16/04/2013	07/04/2014	950	22.98560224	68.59266106	1365.68	6488.76
2014	1220	2.54	ALTO	A	IAC91-2195	952	LR.1	59.05	BARRINHA	02/12/2013	08/11/2014	707.9	23.37320175	67.53125731	1265.67	6067.85
2014	1396	2.54	ALTO	A	RB855156	3480	LR.1	109.78	BARRINHA	01/05/2013	28/07/2014	1025.4	22.4675	69.31222467	1586.85	7692.65
2014	2031	2.46	ALTO	B	SP91-1049	0	LR.2	149.14	BARRINHA	24/01/2013	16/04/2014	1354.2	23.39277902	70.45080357	1711.24	8120.55
2014	1097	2.45	ALTO	B	VIV.EXP.	87.5	LR.2	61.1	BARRINHA	08/09/2013	15/09/2014	872.7	23.25660858	67.88731903	1406.59	6690.68
2014	1050	2.4	ALTO	B	CTC20	54.721	LR.2	108.83	BARRINHA	10/09/2013	28/06/2014	826.2	23.98955479	69.57195205	1160.38	5431.74
2014	1069	2.4	ALTO	B	DIVERSAS	0	LR.2	85.36	BARRINHA	10/09/2013	22/06/2014	826.2	24.06108392	69.60611888	1147.29	5353.56
2014	1225	2.4	ALTO	A	DIVERSAS	0	LR.1	77.46	BARRINHA	15/05/2013	20/05/2014	985.9	23.09772237	69.01762803	1398.07	6620.13
2014	1398	2.33	ALTO	B	RB855156	3352	LR.2	122.78	BARRINHA	01/05/2013	28/07/2014	1025.4	22.4675	69.31222467	1586.85	7692.65
2014	1193	2.29	ALTO	A	SP80-1816	1058	LR.1	97.33	BARRINHA	22/04/2013	29/10/2014	1105.5	22.51305755	67.58998201	1982.7	9558.18
2014	1402	2.12	ALTO	A	CTC4	0	TRE.4	101.22	BARRINHA	17/04/2013	23/04/2014	985.9	23.05860215	68.86655914	1410.52	6700.86
2014	1011	2.08	ALTO	A	SP89-1115	0	LR.1	73.14	BARRINHA	23/06/2013	28/04/2014	863.7	23.54440323	68.14722581	1252.47	5835.31
2014	1600	2.05	ALTO	B	SP80-1816	1038	LR.2	96.43	BARRINHA	19/04/2013	15/05/2014	985.9	22.96237245	68.91283163	1465.91	7000.8
2014	1219	2.02	ALTO	B	CTC7	2006	LR.2	70.13	BARRINHA	04/11/2013	28/09/2014	733.5	23.24167173	68.82808511	1195.31	5764.67
2014	1376	1.95	ALTO	A	DIVERSAS	0	TRE.1	53.3	BARRINHA	23/06/2013	18/05/2014	863.7	23.40219697	68.16787879	1307.26	6131.82
2014	1296	1.89	ALTO	A	CTC14	0	LR.1	78.51	BARRINHA	24/04/2013	28/09/2014	1072.5	22.38843212	68.20898662	1826.31	8867.43
2014	1012	1.84	ALTO	B	VIV.EXP.	0	LR.2	80.32	BARRINHA	12/04/2013	23/06/2014	1014.3	22.67343607	69.41205479	1572.28	7601.56
2014	1412	1.75	ALTO	B	SP84-5560	0	TRE.2	49.85	BARRINHA	08/08/2013	18/05/2014	819.6	24.08859155	67.76183099	1190.62	5487.58
2014	1021	1.74	ALTO	A	SP80-1816	1624	LR.1	80.65	BARRINHA	29/04/2013	08/11/2014	1221	22.60288014	67.62101968	2006.37	9641.69
2014	1306	1.7	ALTO	A	CTC4	0	LR.1	84.66	BARRINHA	22/10/2013	20/07/2014	674.4	23.80840074	70.39540441	1034.76	4943.25
2014	1073	1.53	ALTO	B	CTC13	4026	LR.2	61.72	BARRINHA	31/10/2013	15/09/2014	703	23.2634375	68.74334375	1171.8	5661.96
2014	1392	1.43	Medio	A	SP80-1816	1375	LR.1	89.71	BARRINHA	10/04/2013	03/11/2014	1156.2	22.53101222	67.71534031	2044.97	9870.56
2014	1122	1.36	Medio	A	SP80-1816	151.9	LR.1	89.88	BARRINHA	02/04/2013	05/08/2014	1073.6	22.41299389	69.54154786	1697.76	8287.96
2014	1301	1.35	Medio	B	CTC14	0	LR.2	121.37	BARRINHA	24/06/2013	19/09/2014	932.6	22.61241722	67.42479029	1647.25	7915.26
2014	1369	1.11	Medio	A	RB855156	2502	LR.1	98.78	BARRINHA	13/07/2013	18/08/2014	897.9	22.72155473	68.04226368	1474.06	7062.45
2014	1039	1.07	Medio	B	RB965602	839.3	LR.2	53.81	BARRINHA	13/09/2013	15/09/2014	872.7	23.27021739	68.15722826	1382.96	6582.79
2014	1389	0.87	Medio	B	CTC4	0	LR.2	91.03	BARRINHA	01/04/2013	12/09/2014	1089.4	22.36760377	68.65926415	1838.36	8973.04
2014	1297	0.85	Medio	A	SP80-3280	316.4	LR.1	78.95	BARRINHA	07/10/2013	17/11/2014	913.3	23.49443489	67.44371007	1576.95	7457.26
2014	1390	0.78	Medio	B	SP80-1816	2780	LR.2	96.59	BARRINHA	10/04/2013	03/11/2014	1156.2	22.53101222	67.71534031	2044.97	9870.56
2014	1075	0.51	Baixo	B	CTC20	0	LVE.2	52.05	BARRINHA	31/10/2013	15/09/2014	703	23.2634375	68.74334375	1171.8	5661.96
2014	2419	4.68	MUITOALTO	B	RB855453	590.1	LR.2	65.24	CARABOLANTE	05/07/2013	12/05/2014	858.4	23.55235577	67.68147436	1266.41	5908.88
2014	5018	2.62	ALTO	B	RB855156	2739	LR.2	103.13	CARABOLANTE	13/05/2013	08/07/2014	994.7	22.72008294	69.27611374	1508.16	7245.64
2014	2053	2.44	ALTO	B	RB855156	3656	LVE.2	78.84	CARABOLANTE	17/05/2013	23/05/2014	991.8	23.09135753	69.03666667	1399.94	6630.18
2014	2049	2.4	ALTO	B	RB855156	576.1	LR.2	98.61	CARABOLANTE	04/05/2013	26/05/2014	993.3	22.97411082	69.08662371	1440.63	6854.69
2014	2078	2.4	ALTO	B	RB855156	833.7	LR.2	82.12	CARABOLANTE	04/05/2013	26/05/2014	993.3	22.97411082	69.08662371	1440.63	6854.69
2014	2176	2.4	ALTO	B	SP80-3280	0	LR.2	77.29	CARABOLANTE	20/05/2013	24/05/2014	992.2	23.08698649	69.07494595	1392.86	6595.24
2014	2278	2.39	ALTO	B	RB855156	0	LVE.2	100	CARABOLANTE	15/07/2013	16/06/2014	867.2	23.33679525	68.18569733	1318.08	6192.75
2014	5044	2.32	ALTO	B	CTC7	1678	LVE.2	113.29	CARABOLANTE	18/07/2013	22/08/2014	897.9	22.74716958	67.92837905	1475.4	7063.79
2014	2361	2.3	ALTO	A	RB855156	0	LVA.1	106.45	CARABOLANTE	15/07/2013	16/06/2014	867.2	23.33679525	68.18569733	1318.08	6192.75
2014	2423	2.28	ALTO	B	RB855453	1402.8	LR.2	68.91	CARABOLANTE	05/07/2013	16/05/2014	858.4	23.51640823	67.69167722	1276.57	5967.53
2014	2138	2.19	ALTO	A	CTC20	1462	LR.1	118.7	CARABOLANTE	07/08/2013	08/09/2014	874.9	22.95232412	67.52180905	1486.24	7076.76
2014	5059	2.17	ALTO	B	CTC7	60	LVE.2	124.33	CARABOLANTE	18/07/2013	09/07/2014	875.8	23.14977591	68.18887955	1359.61	6430.41
2014	2404	2.06	ALTO	B	RB855156	1000.3	LR.2	88.39	CARABOLANTE	16/05/2013	01/06/2014	994.7	22.96458115	69.30078534	1418.55	6738.83
2014	5041	2.05	ALTO	B	RB855156	48.002	LVE.2	98.88	CARABOLANTE	18/07/2013	08/07/2014	867.2	23.15984551	68.16483146	1357.71	6421.64
2014	5038	1.91	ALTO	B	RB966928	2040	LVE.2	104.97	CARABOLANTE	18/07/2013	09/07/2014	875.8	23.14977591	68.18887955	1359.61	6430.41
2014	5037	1.81	ALTO	A	RB855156	563	LR.1	103.07	CARABOLANTE	13/05/2013	08/07/2014	994.7	22.72008294	69.27611374	1508.16	7245.64
2014	2217	1.75	ALTO	B	CTC7	2018	LR.2	65.06	CARABOLANTE	01/11/2013	10/10/2014	734.3	23.22968023	68.41293605	1265.51	6086.37
2014	2151	1.64	ALTO	B	CTC20	847	LR.2	118.85	CARABOLANTE	07/08/2013	08/09/2014	874.9	22.95232412	67.52180905	1486.24	7076.76
2014	2447	1.5	Medio	B	RB855453	315.7	LR.2	65.2	CARABOLANTE	05/07/2013	12/05/2014	858.4	23.55235577	67.68147436	1266.41	5908.88
2014	2524	1.48	Medio	A	SP80-3280	599.2	LR.1	77.71	CARABOLANTE	08/05/2013	27/08/2014	1025.4	22.371174	68.68442348	1659.17	8064.05
2014	2561	1.48	Medio	A	SP80-3280	630	LR.1	78.95	CARABOLANTE	12/05/2013	27/08/2014	1025.4	22.40808668	68.73363636	1647.58	7993.88
2014	2232	1.41	Medio	B	VIV.EXP.	203.7	LR.2	85.3	CARABOLANTE	04/05/2013	07/11/2014	1221	22.60216998	67.58690778	1986.8	9537.04
2014	2233	1.41	Medio	B	VIV.EXP.	165.9	LR.2	90.6	CARABOLANTE	04/05/2013	07/11/2014	1221	22.60216998	67.58690778	1986.8	9537.04
2014	2029	1.27	Medio	B	CTC7	1914	LR.2	105.69	CARABOLANTE	07/05/2013	03/05/2014	985.9	23.09154696	68.90823204	1375.74	6505.83
2014	2192	1.18	Medio	B	RB855453	2358	LR.2	104.98	CARABOLANTE	21/06/2013	06/08/2014	903.2	22.64222087	68.65135922	1489.58	7162.6
2014	2231	1.03	Medio	B	CTC14	5607.124	LR.2	114.05	CARABOLANTE	01/07/2013	10/10/2014	945	22.64200214	67.09430407	1716.2	8218.92
2014	2414	0.99	Medio	B	RB855453	918.4	LR.2	60.89	CARABOLANTE	05/07/2013	12/05/2014	858.4	23.55235577	67.68147436	1266.41	5908.88
2014	2418	0.94	Medio	B	RB855453	1084.3	LVE.2	71.52	CARABOLANTE	08/07/2013	16/05/2014	858.4	23.55559105	67.69469649	1268.54	5919.01
2014	2583	0.92	Medio	A	SP80-3280	0	LR.1	130.49	CARABOLANTE	12/06/2013	29/08/2014	923.5	22.53338964	68.1734009	1585.5	7656.48
2014	2587	0.9	Medio	A	CTC2	0	LR.1	125.44	CARABOLANTE	04/04/2013	29/08/2014	1072.7	22.33685185	68.90990253	1770.26	8655.63
2014	3001	0.79	Medio	A	RB855156	0	LR.1	130.52	CARABOLANTE	02/02/2013	29/08/2014	1349.8	22.63528746	69.79585366	2018.72	9831.79
2014	5039	0.78	Medio	B	CTC7	2180	LVE.2	101.23	CARABOLANTE	18/07/2013	18/08/2014	897.9	22.76400504	68.02541562	1461.88	6991.1
2014	2052	0.68	Medio	A	CTC20	1652	LR.1	94.56	CARABOLANTE	04/05/2013	23/05/2014	991.8	23.00684416	68.93485714	1436.95	6837.5
2014	2002	0.66	Medio	D	RB855453	87.451	LVA.5	84.81	CARABOLANTE	07/05/2013	29/04/2014	985.9	23.11645251	68.92231844	1364.55	6447.01
2014	2005	0.64	Medio	B	CTC7	114	LVE.2	105.17	CARABOLANTE	07/05/2013	03/05/2014	985.9	23.09154696	68.90823204	1375.74	6505.83
2014	2585	0.44	Baixo	A	RB855156	2200.8	LR.1	115.32	CARABOLANTE	23/08/2013	29/08/2014	859.1	23.12462366	67.96373656	1394.04	6636.88
2014	2007	0.38	Baixo	B	CTC7	1407	LVE.2	95.63	CARABOLANTE	07/05/2013	03/05/2014	985.9	23.09154696	68.90823204	1375.74	6505.83
2014	2276	0.34	Baixo	A	SP80-3280	127.612	LR.1	90.84	CARABOLANTE	28/03/2013	07/11/2014	1271	22.59317797	67.97208475	2106.62	10165.4
2014	2219	0.32	Baixo	B	CTC7	6634	LR.2	90.13	CARABOLANTE	11/07/2013	10/10/2014	945	22.70758206	66.98111597	1689.79	8067.33
2014	5040	0.14	Baixo	B	RB966928	4692	LVE.2	99.38	CARABOLANTE	18/07/2013	09/07/2014	875.8	23.14977591	68.18887955	1359.61	6430.41
2014	7182	11.98	MUITOALTO	D	CTC2	0	LVE.5	91.35	FORTALEZA	02/01/2013	15/04/2014	1765.6	22.79295309	70.63066098	1727.52	8274.17
2014	7184	5.16	MUITOALTO	B	CTC2	0	LR.2	81.59	FORTALEZA	17/04/2013	18/10/2014	1179.1	22.00712727	67.71007273	1889.82	9266.23
2014	7169	5.14	MUITOALTO	D	CTC15	0	LVE.5	93.31	FORTALEZA	20/04/2013	15/04/2014	1036.6	22.51285319	68.53631579	1332.18	6402.73
2014	7147	4.7	MUITOALTO	D	RB966928	0	LVA.5	79.92	FORTALEZA	07/06/2013	30/05/2014	954.3	22.63136872	68.71865922	1324.24	6360.69
2014	7126	4.66	MUITOALTO	D	RB966928	0	LVE.9	65.33	FORTALEZA	29/05/2013	30/05/2014	1019.2	22.5310218	69.07400545	1340.45	6454.96
2014	7005	4.54	MUITOALTO	B	RB855156	0	LR.2	77.28	FORTALEZA	04/05/2013	11/08/2014	1121.5	21.92148387	69.03612903	1567.41	7727.66
2014	7166	3.79	MUITOALTO	D	RB855156	0	LVE.8	124.64	FORTALEZA	02/03/2013	18/04/2014	1249.9	22.58736077	69.72658596	1501.02	7225.09
2014	7074	3.59	MUITOALTO	B	RB855156	0	LR.2	65.1	FORTALEZA	04/05/2013	11/08/2014	1121.5	21.92148387	69.03612903	1567.41	7727.66
2014	7285	3.25	MUITOALTO	D	CTC9	0	LVA.8	38.03	FORTALEZA	21/06/2013	26/05/2014	933.3	22.815	68.46276471	1284.83	6127.54
2014	7006	3.22	MUITOALTO	B	RB855156	0	LR.2	77.29	FORTALEZA	04/05/2013	11/08/2014	1121.5	21.92148387	69.03612903	1567.41	7727.66
2014	7302	2.53	ALTO	E	CTC2	0	AQ.3	31	FORTALEZA	29/07/2013	11/07/2014	925.9	22.84395115	68.23913793	1297.36	6220.56
2014	7193	2.48	ALTO	E	CTC2	0	AQ.2	51.75	FORTALEZA	29/07/2013	10/07/2014	925.9	22.85913545	68.21118156	1295.52	6210.01
2014	7107	2.42	ALTO	D	CTC9	0	LVA.8	51.47	FORTALEZA	31/05/2013	25/04/2014	954.3	22.81404545	68.61763636	1252.32	5964.13
2014	7250	2.4	ALTO	D	CTC17	0	LVA.8	59.32	FORTALEZA	14/07/2013	09/06/2014	930.3	22.87794562	68.22794562	1263.76	6022.55
2014	7096	2.3	ALTO	D	CTC2	0	LVA.8	104.79	FORTALEZA	23/10/2013	03/11/2014	884.1	23.09557029	67.99461538	1401.08	6740.73
2014	7227	1.96	ALTO	E	CTC17	0	AQ.2	50.23	FORTALEZA	01/04/2013	01/07/2014	1128.8	22.13456236	69.64991247	1567.21	7700.29
2014	7202	1.89	ALTO	E	CTC2	0	AQ.2	36.85	FORTALEZA	26/07/2013	10/07/2014	932.6	22.78552857	68.21211429	1302.9	6260.47
2014	7229	1.28	Medio	E	CTC9	0	LVA.11	45.81	FORTALEZA	19/07/2013	09/06/2014	930.3	22.93621166	68.27251534	1251.62	5951.22
2014	7204	1.1	Medio	E	RB855156	0	AQ.2	33.6	FORTALEZA	14/05/2013	27/06/2014	1076.8	22.28153659	69.45217073	1433.69	6975.57
2014	7164	0.79	Medio	E	SP83-2847	0	AQ.2	66.93	FORTALEZA	25/04/2013	13/04/2014	1036.6	22.55634181	68.46629944	1311.44	6293.11
2014	6181	7.2	MUITOALTO	D	CTC2	0	LVA.9	115.47	LIMEIRA	23/02/2013	07/04/2014	1594.7	22.91898533	69.95	1543.88	7306.09
2014	7386	5.86	MUITOALTO	C	RB966928	404.6	LR.2A	98.45	LIMEIRA	18/07/2013	22/08/2014	1164	22.48849127	68.74221945	1458.88	6957.1
2014	1981	5.33	MUITOALTO	A	CTC15	0	LR.1	141.6	LIMEIRA	01/04/2013	17/05/2014	1383.4	22.73008495	69.61504854	1512.88	7203.08
2014	7437	3.41	MUITOALTO	C	RB966928	1744.4	LR.2A	119.16	LIMEIRA	09/04/2013	16/06/2014	1368.4	22.49290323	69.8352765	1551.72	7440.25
2014	7404	3.1	MUITOALTO	C	RB966928	421.4	LR.2A	101.94	LIMEIRA	14/04/2013	22/08/2014	1361.5	22.03988911	69.64991935	1696.1	8262.94
2014	5531	3.09	MUITOALTO	A	SP87-365	747.6	LR.1	84.57	LIMEIRA	13/09/2013	12/09/2014	1134	22.96983562	69.27736986	1353.03	6431.17
2014	7306	2.82	MUITOALTO	C	CTC13	0	LR.2A	78.39	LIMEIRA	04/06/2013	18/07/2014	1181.9	22.49506098	69.58721951	1466.7	7019.63
2014	5546	2.68	MUITOALTO	B	RB855156	0	LVE.2	64.33	LIMEIRA	28/10/2013	24/06/2014	900.3	23.97229167	71.29620833	939.35	4432.84
2014	7348	2.66	MUITOALTO	C	RB966928	0	LR.2A	82.18	LIMEIRA	14/10/2013	09/07/2014	918	23.78035316	70.82892193	1035.47	4893.64
2014	5514	2.64	MUITOALTO	A	SP80-3280	1159.114	LR.1	94.34	LIMEIRA	13/09/2013	29/09/2014	1183.3	22.96863874	69.26248691	1413.52	6701.04
2014	7332	2.42	ALTO	D	RB966928	1368.5	LVE.6	91.2	LIMEIRA	12/04/2013	16/07/2014	1365.1	22.27489154	69.9186551	1605.1	7764.64
2014	5825	2.4	ALTO	B	RB855156	0	LR.2	86.07	LIMEIRA	05/08/2013	20/06/2014	1101	23.40742188	68.77371875	1263	5872.22
2014	7419	2.33	ALTO	C	RB925345	0	LVE.2A	68.65	LIMEIRA	30/10/2013	13/10/2014	987.3	22.99982808	69.38180516	1276.79	6125.32
2014	6138	2.11	ALTO	B	SP83-2847	0	LVA.2	85.83	LIMEIRA	04/05/2013	07/04/2014	1269.1	22.85120944	68.81525074	1295.08	6066.91
2014	5547	1.99	ALTO	B	RB855156	0	LVE.2	76.2	LIMEIRA	05/08/2013	20/06/2014	1101	23.40742188	68.77371875	1263	5872.22
2014	7316	1.89	ALTO	C	CTC9	0	LVE.2A	75.05	LIMEIRA	04/06/2013	18/07/2014	1181.9	22.49506098	69.58721951	1466.7	7019.63
2014	5548	1.77	ALTO	B	RB855156	0	LR.2	86.21	LIMEIRA	05/08/2013	20/06/2014	1101	23.40742188	68.77371875	1263	5872.22
2014	7335	1.75	ALTO	B	RB966928	0	LVE.2	94.98	LIMEIRA	19/08/2013	09/07/2014	1106	23.35761538	69.11009231	1256.6	5878.57
2014	7371	1.7	ALTO	D	RB966928	0	LVE.5	100.21	LIMEIRA	19/08/2013	12/07/2014	1106	23.30682927	69.21676829	1262.07	5910.4
